Name,Url,PFS Legality,Rarity,Traits,Category,Subcategory,Level,Price,Bulk,Spoilers?
Thundering,https://2e.aonprd.com/Equipment.aspx?ID=306,,Common,"Evocation, Magical, Sonic",Runes,Weapon Property Runes,8,500 gp,—,—
Wand of Crackling Lightning (3rd-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=754,,Common,"Electricity, Evocation, Magical, Wand",Wands,Specialty Wands,8,500 gp,L,—
Wand of Smoldering Fireballs (3rd-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=372,,Common,"Evocation, Fire, Magical, Wand",Wands,Specialty Wands,8,500 gp,L,—
Wand of Teeming Ghosts (3rd-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=795,—,Uncommon,"Magical, Necromancy, Wand",Wands,Specialty Wands,8,500 gp,L,The Slithering
Wand of Widening (3rd-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=373,,Common,"Magical, Wand",Wands,Specialty Wands,8,500 gp,L,—
Darkwood Tower Shield (Standard-Grade),https://2e.aonprd.com/Equipment.aspx?ID=312,,Uncommon,—,Shields,Precious Material Shields,8,560 gp,3,—
Cursed Dreamstone,https://2e.aonprd.com/Equipment.aspx?ID=507,—,Uncommon,"Enchantment, Magical",Held Items,—,9,—,L,Age of Ashes
Body Recovery Kit,https://2e.aonprd.com/Equipment.aspx?ID=840,,Uncommon,"Alchemical, Consumable, Healing",Alchemical Items,Alchemical Tools,9,101 gp,L,—
Caustic Deteriorating Dust,https://2e.aonprd.com/Equipment.aspx?ID=565,,Uncommon,"Consumable, Evocation, Magical",Consumables,Other Consumables,9,105 gp,—,—
Cheetah's Elixir (Greater),https://2e.aonprd.com/Equipment.aspx?ID=86,,Common,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,9,110 gp,L,—
Javelin of Lightning,https://2e.aonprd.com/Equipment.aspx?ID=246,,Common,"Consumable, Electricity, Evocation, Magical",Consumables,Other Consumables,9,110 gp,L,—
Lich Dust,https://2e.aonprd.com/Equipment.aspx?ID=121,,Common,"Alchemical, Consumable, Ingested, Poison",Alchemical Items,Alchemical Poisons,9,110 gp,L,—
Spider Root,https://2e.aonprd.com/Equipment.aspx?ID=129,,Common,"Alchemical, Consumable, Contact, Poison",Alchemical Items,Alchemical Poisons,9,110 gp,L,—
Sight-Theft Grit,https://2e.aonprd.com/Equipment.aspx?ID=833,—,Uncommon,"Consumable, Divine, Ingested, Poison",Alchemical Items,Alchemical Poisons,9,115 gp,L,Agents of Edgewatch
Explosive Ammunition,https://2e.aonprd.com/Equipment.aspx?ID=162,,Common,"Consumable, Evocation, Fire, Magical",Consumables,Ammunition,9,130 gp,—,—
Feather Token (Whip),https://2e.aonprd.com/Equipment.aspx?ID=244,,Common,"Conjuration, Consumable, Magical",Consumables,Other Consumables,9,130 gp,—,—
Storm Arrow,https://2e.aonprd.com/Equipment.aspx?ID=169,,Common,"Air, Consumable, Electricity, Evocation, Magical",Consumables,Ammunition,9,130 gp,—,—
Dust of Disappearance,https://2e.aonprd.com/Equipment.aspx?ID=242,,Common,"Consumable, Illusion, Magical",Consumables,Other Consumables,9,135 gp,—,—
Aligned Oil,https://2e.aonprd.com/Equipment.aspx?ID=173,,Common,"Consumable, Divine, Evocation, Oil",Consumables,Oils,9,140 gp,L,—
Cold Iron Blanch (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=861,,Uncommon,"Alchemical, Consumable, Precious",Alchemical Items,Alchemical Tools,9,140 gp,L,—
5th-Level Scroll,https://2e.aonprd.com/Equipment.aspx?ID=640,,Common,"Consumable, Magical, Scroll",Consumables,Scrolls,9,150 gp,L,—
Basilisk Eye,https://2e.aonprd.com/Equipment.aspx?ID=708,,Common,"Consumable, Magical, Talisman, Transmutation, Visual",Consumables,Talismans,9,150 gp,—,—
Elixir of Life (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=91,,Common,"Alchemical, Consumable, Elixir, Healing",Alchemical Items,Alchemical Elixirs,9,150 gp,L,—
Spellstrike Ammunition (Type IV),https://2e.aonprd.com/Equipment.aspx?ID=167,,Common,"Consumable, Magical, Transmutation",Consumables,Ammunition,9,150 gp,—,—
Lock (Good),https://2e.aonprd.com/Equipment.aspx?ID=30,,Common,—,Adventuring Gear,—,9,200 gp,—,—
Manacles (Good),https://2e.aonprd.com/Equipment.aspx?ID=32,,Common,—,Adventuring Gear,—,9,250 gp,—,—
Necklace of Fireballs III,https://2e.aonprd.com/Equipment.aspx?ID=449,,Common,"Evocation, Invested, Magical",Worn Items,Other Worn Items,9,300 gp,—,—
Handcuffs (Good),https://2e.aonprd.com/Equipment.aspx?ID=798,—,Uncommon,—,Adventuring Gear,—,9,350 gp,L,Agents of Edgewatch
Sovereign Steel Object (Standard-Grade),https://2e.aonprd.com/Equipment.aspx?ID=776,,Rare,Precious,Materials,—,9,500 gp,—,—
Earthsight Box,https://2e.aonprd.com/Equipment.aspx?ID=728,,Uncommon,"Divination, Magical, Scrying",Held Items,—,9,575 gp,L,—
Collar of Empathy,https://2e.aonprd.com/Equipment.aspx?ID=404,,Common,"Companion, Divination, Invested, Primal",Worn Items,Companion Items,9,600 gp,1,—
Dreadsmoke Thurible,https://2e.aonprd.com/Equipment.aspx?ID=566,,Uncommon,"Magical, Necromancy",Held Items,—,9,600 gp,1,—
Elemental Wayfinder (Earth),https://2e.aonprd.com/Equipment.aspx?ID=470,,Uncommon,"Earth, Evocation, Invested, Magical",Worn Items,Other Worn Items,9,600 gp,—,—
Heartstone,https://2e.aonprd.com/Equipment.aspx?ID=487,,Common,"Abjuration, Invested, Occult",Worn Items,Other Worn Items,9,600 gp,—,—
Immovable Rod,https://2e.aonprd.com/Equipment.aspx?ID=259,,Common,"Magical, Transmutation",Held Items,—,9,600 gp,1,—
Shoony Shovel,https://2e.aonprd.com/Equipment.aspx?ID=635,—,Rare,"Earth, Magical",Held Items,—,9,600 gp,2,Extinction Curse
Sleeves of Storage (Greater),https://2e.aonprd.com/Equipment.aspx?ID=745,,Common,"Conjuration, Extradimensional, Invested, Magical",Worn Items,Other Worn Items,9,600 gp,L,—
Triton's Conch,https://2e.aonprd.com/Equipment.aspx?ID=269,,Common,"Magical, Transmutation",Held Items,—,9,640 gp,L,—
Armbands of Athleticism,https://2e.aonprd.com/Equipment.aspx?ID=409,,Common,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,9,645 gp,L,—
Belt of the Five Kings,https://2e.aonprd.com/Equipment.aspx?ID=410,,Uncommon,"Enchantment, Invested, Magical",Worn Items,Other Worn Items,9,650 gp,L,—
Bracers of Missile Deflection (Greater),https://2e.aonprd.com/Equipment.aspx?ID=417,,Common,"Abjuration, Invested, Magical",Worn Items,Other Worn Items,9,650 gp,L,—
Chain of the Stilled Spirit,https://2e.aonprd.com/Equipment.aspx?ID=812,—,Uncommon,"Magical, Necromancy",Held Items,—,9,650 gp,2,Agents of Edgewatch
Coyote Cloak (Greater),https://2e.aonprd.com/Equipment.aspx?ID=426,,Common,"Divination, Invested, Magical",Worn Items,Other Worn Items,9,650 gp,—,—
Dancing Scarf (Greater),https://2e.aonprd.com/Equipment.aspx?ID=428,,Common,"Illusion, Invested, Magical, Visual",Worn Items,Other Worn Items,9,650 gp,—,—
Diviner's Nose Chain,https://2e.aonprd.com/Equipment.aspx?ID=855,,Uncommon,"Divination, Magical",Worn Items,Other Worn Items,9,650 gp,—,—
Elemental Wayfinder (Air),https://2e.aonprd.com/Equipment.aspx?ID=470,,Uncommon,"Air, Evocation, Invested, Magical",Worn Items,Other Worn Items,9,650 gp,—,—
Force Shield,https://2e.aonprd.com/Equipment.aspx?ID=320,,Uncommon,"Evocation, Force, Magical",Shields,Specific Shields,9,650 gp,L,—
Gourd Home,https://2e.aonprd.com/Equipment.aspx?ID=509,—,Rare,"Conjuration, Extradimensional, Magical, Structure",Structures,—,9,650 gp,L,Age of Ashes
Hat of the Magi (Greater),https://2e.aonprd.com/Equipment.aspx?ID=443,,Common,"Arcane, Conjuration, Invested",Worn Items,Other Worn Items,9,650 gp,—,—
Inspiring Spotlight,https://2e.aonprd.com/Equipment.aspx?ID=585,,Uncommon,"Enchantment, Light, Magical",Held Items,—,9,650 gp,3,Extinction Curse
Pendant of the Occult (Greater),https://2e.aonprd.com/Equipment.aspx?ID=450,,Common,"Divination, Invested, Occult",Worn Items,Other Worn Items,9,650 gp,—,—
Persona Mask (Greater),https://2e.aonprd.com/Equipment.aspx?ID=451,,Common,"Fortune, Illusion, Invested, Magical",Worn Items,Other Worn Items,9,650 gp,—,—
Shadow (Greater),https://2e.aonprd.com/Equipment.aspx?ID=288,,Common,"Magical, Transmutation",Runes,Armor Property Runes,9,650 gp,—,—
Tracker's Goggles (Greater),https://2e.aonprd.com/Equipment.aspx?ID=467,,Common,"Divination, Invested, Magical",Worn Items,Other Worn Items,9,660 gp,—,—
Dragonslayer's Shield,https://2e.aonprd.com/Equipment.aspx?ID=318,,Uncommon,"Abjuration, Magical",Shields,Specific Shields,9,670 gp,1,—
Ventriloquist's Ring (Greater),https://2e.aonprd.com/Equipment.aspx?ID=468,,Common,"Illusion, Invested, Magical",Worn Items,Other Worn Items,9,670 gp,—,—
Knapsack of Halflingkind,https://2e.aonprd.com/Equipment.aspx?ID=446,,Uncommon,"Conjuration, Extradimensional, Healing, Invested, Magical",Worn Items,Other Worn Items,9,675 gp,L,—
Victory Plate,https://2e.aonprd.com/Equipment.aspx?ID=752,,Uncommon,"Abjuration, Invested, Magical",Armor,Specific Magic Armor,9,675 gp,4,—
Bountiful Cauldron,https://2e.aonprd.com/Equipment.aspx?ID=506,—,Uncommon,"Conjuration, Magical",Other,Magic Pots,9,680 gp,2,Age of Ashes
Phylactery of Faithfulness,https://2e.aonprd.com/Equipment.aspx?ID=452,,Common,"Divination, Divine, Invested",Worn Items,Other Worn Items,9,680 gp,L,—
Crimson Brand,https://2e.aonprd.com/Equipment.aspx?ID=515,,Uncommon,"Evocation, Magical",Weapons,Specific Magic Weapons,9,700 gp,1,—
Dreamstone,https://2e.aonprd.com/Equipment.aspx?ID=507,—,Uncommon,"Enchantment, Magical",Held Items,—,9,700 gp,L,Age of Ashes
Elemental Wayfinder (Fire),https://2e.aonprd.com/Equipment.aspx?ID=470,,Uncommon,"Evocation, Fire, Invested, Magical",Worn Items,Other Worn Items,9,700 gp,—,—
Eyes of the Eagle,https://2e.aonprd.com/Equipment.aspx?ID=436,,Common,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,9,700 gp,—,—
Gloom Blade,https://2e.aonprd.com/Equipment.aspx?ID=388,,Common,"Evocation, Magical",Weapons,Specific Magic Weapons,9,700 gp,L,—
Grievous,https://2e.aonprd.com/Equipment.aspx?ID=298,,Common,"Enchantment, Magical",Runes,Weapon Property Runes,9,700 gp,—,—
Healer's Gloves (Greater),https://2e.aonprd.com/Equipment.aspx?ID=444,,Common,"Invested, Magical, Necromancy",Worn Items,Other Worn Items,9,700 gp,L,—
Horn of Blasting,https://2e.aonprd.com/Equipment.aspx?ID=257,,Common,"Evocation, Sonic",Held Items,—,9,700 gp,L,—
Magic Wand (4th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=368,,Common,"Magical, Wand",Wands,Magic Wands,9,700 gp,L,—
Mask of the Banshee,https://2e.aonprd.com/Equipment.aspx?ID=738,,Common,"Auditory, Invested, Magical, Necromancy, Negative",Worn Items,Other Worn Items,9,700 gp,—,—
Messenger's Ring,https://2e.aonprd.com/Equipment.aspx?ID=448,,Common,"Enchantment, Invested, Magical",Worn Items,Other Worn Items,9,700 gp,—,—
Rhino Hide,https://2e.aonprd.com/Equipment.aspx?ID=158,,Common,"Invested, Magical, Transmutation",Armor,Specific Magic Armor,9,700 gp,2,—
Spangled Rider's Suit,https://2e.aonprd.com/Equipment.aspx?ID=591,,Uncommon,"Divination, Invested, Magical",Armor,Specific Magic Armor,9,700 gp,1,Extinction Curse
Stole of Civility,https://2e.aonprd.com/Equipment.aspx?ID=592,,Uncommon,"Enchantment, Invested, Magical",Worn Items,Other Worn Items,9,700 gp,L,Extinction Curse
Urn of Ashes,https://2e.aonprd.com/Equipment.aspx?ID=751,,Common,"Magical, Necromancy, Negative",Held Items,—,9,700 gp,—,—
Wand of Continuation (3rd-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=369,,Common,"Magical, Wand",Wands,Specialty Wands,9,700 gp,L,—
Wand of Manifold Missiles (3rd-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=370,,Common,"Evocation, Force, Magical, Wand",Wands,Specialty Wands,9,700 gp,L,—
Wand of Overflowing Life (3rd-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=756,,Common,"Healing, Magical, Necromancy, Positive, Wand",Wands,Specialty Wands,9,700 gp,L,—
Cloak of Repute (Greater),https://2e.aonprd.com/Equipment.aspx?ID=510,,Common,"Enchantment, Invested, Magical",Worn Items,Other Worn Items,9,"1,300 gp",1,—
Unmemorable Mantle (Greater),https://2e.aonprd.com/Equipment.aspx?ID=513,,Common,"Illusion, Invested, Magical",Worn Items,Other Worn Items,9,"1,300 gp",1,—
Sailing Ship,https://2e.aonprd.com/Vehicles.aspx?ID=9,—,Common,—,Vehicles,—,9,"2,000 gp",L,—
Whip of Compliance,https://2e.aonprd.com/Equipment.aspx?ID=593,,Uncommon,"Enchantment, Magical",Weapons,Specific Magic Weapons,9,"3,000 gp",1,Extinction Curse
Aluum Charm,https://2e.aonprd.com/Equipment.aspx?ID=560,—,Uncommon,"Enchantment, Invested, Magical",Worn Items,Other Worn Items,10,—,—,Age of Ashes
Addiction Suppressant (Greater),https://2e.aonprd.com/Equipment.aspx?ID=774,,Rare,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,10,140 gp,L,—
Bravo's Brew (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=84,,Common,"Alchemical, Consumable, Elixir, Mental",Alchemical Items,Alchemical Elixirs,10,150 gp,L,—
Replacement Filter (Level 10),https://2e.aonprd.com/Equipment.aspx?ID=877,,Uncommon,—,Adventuring Gear,—,10,155 gp,—,—
Wolfsbane,https://2e.aonprd.com/Equipment.aspx?ID=131,,Common,"Alchemical, Consumable, Ingested, Poison",Alchemical Items,Alchemical Poisons,10,155 gp,L,—
Antidote (Greater),https://2e.aonprd.com/Equipment.aspx?ID=80,,Common,"Alchemical, Consumable, Elixir, Healing",Alchemical Items,Alchemical Elixirs,10,160 gp,L,—
Antiplague (Greater),https://2e.aonprd.com/Equipment.aspx?ID=81,,Common,"Alchemical, Consumable, Elixir, Healing",Alchemical Items,Alchemical Elixirs,10,160 gp,L,—
Fearweed,https://2e.aonprd.com/Equipment.aspx?ID=828,—,Uncommon,"Consumable, Contact, Divine, Poison",Alchemical Items,Alchemical Poisons,10,160 gp,L,Agents of Edgewatch
Shadow Essence,https://2e.aonprd.com/Equipment.aspx?ID=127,,Common,"Alchemical, Consumable, Injury, Negative, Poison",Alchemical Items,Alchemical Poisons,10,160 gp,L,—
Vanishing Coin,https://2e.aonprd.com/Equipment.aspx?ID=237,,Common,"Consumable, Illusion, Magical, Talisman",Consumables,Talismans,10,160 gp,—,—
Alchemical Atomizer,https://2e.aonprd.com/Equipment.aspx?ID=779,,Rare,Alchemical,Alchemical Items,Alchemical Tools,10,175 gp,L,—
Iron Medallion,https://2e.aonprd.com/Equipment.aspx?ID=221,,Common,"Abjuration, Consumable, Magical, Talisman",Consumables,Talismans,10,175 gp,—,—
Lucky Rabbit's Foot,https://2e.aonprd.com/Equipment.aspx?ID=568,,Uncommon,"Consumable, Divination, Fortune, Magical, Talisman",Consumables,Talismans,10,175 gp,—,—
Mummified Bat,https://2e.aonprd.com/Equipment.aspx?ID=227,,Common,"Consumable, Divination, Magical, Talisman",Consumables,Talismans,10,175 gp,—,—
Honeyscent,https://2e.aonprd.com/Equipment.aspx?ID=784,,Rare,"Alchemical, Consumable, Inhaled, Poison",Alchemical Items,Alchemical Poisons,10,180 gp,L,—
Mistform Elixir (Greater),https://2e.aonprd.com/Equipment.aspx?ID=96,,Common,"Alchemical, Consumable, Elixir, Illusion, Visual",Alchemical Items,Alchemical Elixirs,10,180 gp,L,—
Potion of Resistance (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=192,,Common,"Abjuration, Consumable, Magical, Potion",Consumables,Potions,10,180 gp,L,—
Snagging Hook Snare,https://2e.aonprd.com/Equipment.aspx?ID=705,,Common,"Consumable, Mechanical, Snare, Trap",Snares,—,10,180 gp,—,—
Eagle Eye Elixir (Greater),https://2e.aonprd.com/Equipment.aspx?ID=90,,Common,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,10,200 gp,L,—
Elemental Gem,https://2e.aonprd.com/Equipment.aspx?ID=243,,Common,"Conjuration, Consumable, Magical",Consumables,Other Consumables,10,200 gp,—,—
Olefactory Obfuscator (Greater),https://2e.aonprd.com/Equipment.aspx?ID=690,,Common,"Alchemical, Consumable, Elixir",Alchemical Items,Alchemical Elixirs,10,225 gp,L,—
Miter of Communion,https://2e.aonprd.com/Equipment.aspx?ID=570,,Uncommon,"Divination, Invested, Magical",Worn Items,Other Worn Items,10,800 gp,L,—
Choker of Elocution (Greater),https://2e.aonprd.com/Equipment.aspx?ID=422,,Common,"Enchantment, Invested, Magical",Worn Items,Other Worn Items,10,850 gp,L,—
Golem Stylus,https://2e.aonprd.com/Equipment.aspx?ID=633,—,Uncommon,"Invested, Magical, Transmutation",Held Items,—,10,850 gp,L,Extinction Curse
Grail of Twisted Desires,https://2e.aonprd.com/Equipment.aspx?ID=584,,Unique,"Conjuration, Illusion, Magical",Held Items,—,10,850 gp,L,Extinction Curse
Ring of Lies,https://2e.aonprd.com/Equipment.aspx?ID=456,,Uncommon,"Enchantment, Invested, Magical",Worn Items,Other Worn Items,10,850 gp,—,—
Talisman Cord,https://2e.aonprd.com/Equipment.aspx?ID=883,,Uncommon,"Abjuration, Invested, Magical",Worn Items,Other Worn Items,10,850 gp,—,—
Winged Boots,https://2e.aonprd.com/Equipment.aspx?ID=472,,Common,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,10,850 gp,L,—
Cold Iron Weapon (Standard-Grade),https://2e.aonprd.com/Equipment.aspx?ID=375,,Common,—,Weapons,Precious Material Weapons,10,880 gp,—,—
Explorer's Yurt,https://2e.aonprd.com/Equipment.aspx?ID=365,,Common,"Conjuration, Magical, Structure",Structures,—,10,880 gp,1,—
Silver Weapon (Standard-Grade),https://2e.aonprd.com/Equipment.aspx?ID=379,,Common,—,Weapons,Precious Material Weapons,10,880 gp,—,—
Aeon Stone (Pearlescent Pyramid),https://2e.aonprd.com/Equipment.aspx?ID=407,,Uncommon,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,10,900 gp,—,—
Barding of the Zephyr,https://2e.aonprd.com/Equipment.aspx?ID=403,,Common,"Companion, Invested, Primal, Transmutation",Worn Items,Companion Items,10,900 gp,L,—
Clandestine Cloak (Greater),https://2e.aonprd.com/Equipment.aspx?ID=423,,Uncommon,"Illusion, Invested, Magical",Worn Items,Other Worn Items,10,900 gp,L,—
Daredevil Boots,https://2e.aonprd.com/Equipment.aspx?ID=429,,Common,"Abjuration, Invested, Magical",Worn Items,Other Worn Items,10,900 gp,L,—
Demon Mask (Greater),https://2e.aonprd.com/Equipment.aspx?ID=430,,Common,"Enchantment, Invested, Magical",Worn Items,Other Worn Items,10,900 gp,L,—
Elemental Wayfinder (Water),https://2e.aonprd.com/Equipment.aspx?ID=470,,Uncommon,"Evocation, Invested, Magical, Water",Worn Items,Other Worn Items,10,900 gp,—,—
Maestro's Instrument (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=260,,Common,"Enchantment, Magical",Held Items,—,10,900 gp,1,—
Numerian Steel Breastplate,https://2e.aonprd.com/Equipment.aspx?ID=811,—,Common,—,Armor,Specific Magic Armor,10,900 gp,2,—
Razmiri Wayfinder,https://2e.aonprd.com/Equipment.aspx?ID=470,,Uncommon,"Illusion, Magical, Necromancy",Worn Items,Other Worn Items,10,900 gp,—,—
Staff of Abjuration (Greater),https://2e.aonprd.com/Equipment.aspx?ID=351,,Common,"Abjuration, Magical, Staff",Staves,—,10,900 gp,1,—
Staff of Conjuration (Greater),https://2e.aonprd.com/Equipment.aspx?ID=352,,Common,"Conjuration, Magical, Staff",Staves,—,10,900 gp,1,—
Staff of Divination (Greater),https://2e.aonprd.com/Equipment.aspx?ID=353,,Common,"Divination, Magical, Staff",Staves,—,10,900 gp,1,—
Staff of Enchantment (Greater),https://2e.aonprd.com/Equipment.aspx?ID=354,,Common,"Enchantment, Magical, Staff",Staves,—,10,900 gp,1,—
Staff of Evocation (Greater),https://2e.aonprd.com/Equipment.aspx?ID=355,,Common,"Evocation, Magical, Staff",Staves,—,10,900 gp,1,—
Staff of Illusion (Greater),https://2e.aonprd.com/Equipment.aspx?ID=359,,Common,"Illusion, Magical, Staff",Staves,—,10,900 gp,1,—
Staff of Nature's Vengeance,https://2e.aonprd.com/Equipment.aspx?ID=749,,Common,"Evocation, Magical, Staff",Staves,—,10,900 gp,1,—
Staff of Necromancy (Greater),https://2e.aonprd.com/Equipment.aspx?ID=360,,Common,"Magical, Necromancy, Staff",Staves,—,10,900 gp,1,—
Staff of Providence (Greater),https://2e.aonprd.com/Equipment.aspx?ID=750,,Common,"Divination, Magical, Staff",Staves,—,10,900 gp,1,—
Staff of Transmutation (Greater),https://2e.aonprd.com/Equipment.aspx?ID=363,,Common,"Magical, Staff, Transmutation",Staves,—,10,900 gp,1,—
Thurible of Revelation (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=267,,Common,"Divination, Divine",Held Items,—,10,900 gp,1,—
Wondrous Figurine (Golden Lions),https://2e.aonprd.com/Equipment.aspx?ID=270,,Common,"Conjuration, Magical",Held Items,—,10,900 gp,L,—
Ring of Counterspells,https://2e.aonprd.com/Equipment.aspx?ID=454,,Uncommon,"Abjuration, Invested, Magical",Worn Items,Other Worn Items,10,925 gp,—,—
Weapon Potency (+2),https://2e.aonprd.com/Equipment.aspx?ID=281,,Common,"Evocation, Magical",Runes,Fundamental Weapon Runes,10,935 gp,—,—
Fire-Jump Ring,https://2e.aonprd.com/Equipment.aspx?ID=732,,Uncommon,"Conjuration, Fire, Invested, Magical, Teleportation",Worn Items,Other Worn Items,10,940 gp,—,—
Cloak of the Bat,https://2e.aonprd.com/Equipment.aspx?ID=425,,Common,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,10,950 gp,L,—
Electric Eelskin,https://2e.aonprd.com/Equipment.aspx?ID=152,,Common,"Invested, Magical, Transmutation",Armor,Specific Magic Armor,10,950 gp,1,—
Forge Warden,https://2e.aonprd.com/Equipment.aspx?ID=321,,Uncommon,"Abjuration, Magical",Shields,Specific Shields,10,975 gp,1,—
Ring of Energy Resistance (Greater),https://2e.aonprd.com/Equipment.aspx?ID=455,,Common,"Abjuration, Invested, Magical",Worn Items,Other Worn Items,10,975 gp,—,—
Cape of the Mountebank,https://2e.aonprd.com/Equipment.aspx?ID=419,,Uncommon,"Conjuration, Invested, Magical",Worn Items,Other Worn Items,10,980 gp,L,—
Breastplate of Command,https://2e.aonprd.com/Equipment.aspx?ID=148,,Common,"Enchantment, Invested, Magical",Armor,Specific Magic Armor,10,"1,000 gp",2,—
Druid's Vestments,https://2e.aonprd.com/Equipment.aspx?ID=434,,Common,"Focused, Invested, Primal, Transmutation",Worn Items,Other Worn Items,10,"1,000 gp",L,—
Handwraps of Mighty Blows (+2 Striking),https://2e.aonprd.com/Equipment.aspx?ID=441,,Common,"Invested, Magical, Transmutation",Worn Items,Other Worn Items,10,"1,000 gp",—,—
Invisibility (Greater),https://2e.aonprd.com/Equipment.aspx?ID=287,,Common,"Illusion, Magical",Runes,Armor Property Runes,10,"1,000 gp",—,—
Magic Weapon (+2 Striking),https://2e.aonprd.com/Equipment.aspx?ID=380,,Common,"Evocation, Magical",Weapons,Basic Magic Weapons,10,"1,000 gp",—,—
Ring of Wizardry (Type II),https://2e.aonprd.com/Equipment.aspx?ID=462,,Uncommon,"Arcane, Divination, Invested",Worn Items,Other Worn Items,10,"1,000 gp",—,—
Serrating,https://2e.aonprd.com/Equipment.aspx?ID=519,,Uncommon,"Evocation, Magical",Runes,Weapon Property Runes,10,"1,000 gp",—,—
Sturdy Shield (Moderate),https://2e.aonprd.com/Equipment.aspx?ID=327,,Common,"Abjuration, Magical",Shields,Specific Shields,10,"1,000 gp",1,—
Wand of Crackling Lightning (4th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=754,,Common,"Electricity, Evocation, Magical, Wand",Wands,Specialty Wands,10,"1,000 gp",L,—
Wand of Hopeless Night (4th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=755,,Common,"Darkness, Evocation, Magical, Wand",Wands,Specialty Wands,10,"1,000 gp",L,—
Wand of Noisome Acid (4th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=794,—,Uncommon,"Acid, Evocation, Magical, Wand",Wands,Specialty Wands,10,"1,000 gp",L,The Slithering
Wand of Teeming Ghosts (4th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=795,—,Uncommon,"Magical, Necromancy, Wand",Wands,Specialty Wands,10,"1,000 gp",L,The Slithering
Wand of Widening (4th-Level Spell),https://2e.aonprd.com/Equipment.aspx?ID=373,,Common,"Magical, Wand",Wands,Specialty Wands,10,"1,000 gp",L,—
Galley,https://2e.aonprd.com/Vehicles.aspx?ID=6,—,Common,—,Vehicles,—,10,"3,000 gp",L,—
Fiendish Teleportation,https://2e.aonprd.com/Equipment.aspx?ID=760,,Rare,"Conjuration, Contract, Invested, Magical",Other,Infernal Contracts,11,—,—,—
Oil of Repulsion,https://2e.aonprd.com/Equipment.aspx?ID=180,,Common,"Abjuration, Consumable, Magical, Oil",Consumables,Oils,11,175 gp,L,—
Blightburn Resin,https://2e.aonprd.com/Equipment.aspx?ID=108,,Common,"Alchemical, Consumable, Contact, Poison",Alchemical Items,Alchemical Poisons,11,225 gp,L,—
Hunger Oil,https://2e.aonprd.com/Equipment.aspx?ID=829,—,Uncommon,"Consumable, Contact, Divine, Poison",Alchemical Items,Alchemical Poisons,11,235 gp,L,Agents of Edgewatch
Acid Flask (Greater),https://2e.aonprd.com/Equipment.aspx?ID=74,,Common,"Acid, Alchemical, Bomb, Consumable, Splash",Alchemical Items,Alchemical Bombs,11,250 gp,L,—
Alchemist's Fire (Greater),https://2e.aonprd.com/Equipment.aspx?ID=75,,Common,"Alchemical, Bomb, Consumable, Fire, Splash",Alchemical Items,Alchemical Bombs,11,250 gp,L,—
Blight Bomb (Greater),https://2e.aonprd.com/Equipment.aspx?ID=684,,Common,"Alchemical, Bomb, Consumable, Poison, Splash",Alchemical Items,Alchemical Bombs,11,250 gp,L,—
Bloodhound Mask (Greater),https://2e.aonprd.com/Equipment.aspx?ID=694,,Common,"Alchemical, Consumable",Alchemical Items,Alchemical Tools,11,250 gp,L,—
Bottled Lightning (Greater),https://2e.aonprd.com/Equipment.aspx?ID=76,,Common,"Alchemical, Bomb, Consumable, Electricity, Splash",Alchemical Items,Alchemical Bombs,11,250 gp,L,—
Frost Vial (Greater),https://2e.aonprd.com/Equipment.aspx?ID=77,,Common,"Alchemical, Bomb, Cold, Consumable, Splash",Alchemical Items,Alchemical Bombs,11,250 gp,L,—
Ghost Charge (Greater),https://2e.aonprd.com/Equipment.aspx?ID=687,,Common,"Alchemical, Bomb, Consumable, Positive, Splash",Alchemical Items,Alchemical Bombs,11,250 gp,L,—
Oil of Keen Edges,https://2e.aonprd.com/Equipment.aspx?ID=177,,Uncommon,"Consumable, Magical, Oil, Transmutation",Consumables,Oils,11,250 gp,L,—
